PRNG,087,0,01750.787,00000.000,00000.000,0x0007,1,00779.460,01000.000,00000.000,0x0007,2,01190.176,01000.000,01000.000,0x0007,3,01112.230,02000.000,-1000.000,0x0007
WLS,087,4,01761.717,00086.557
FFIX,087,4,01722.433,00103.800
PRNG,088,0,01771.773,00000.000,00000.000,0x0007,1,00767.468,01000.000,00000.000,0x0007,2,01205.165,01000.000,01000.000,0x0007,3,01106.234,02000.000,-1000.000,0x0007
WLS,088,4,01760.569,00073.321
FFIX,088,4,01731.967,00096.180
PRNG,089,0,01759.781,00000.000,00000.000,0x0007,1,00791.452,01000.000,00000.000,0x0007,2,01217.157,01000.000,01000.000,0x0007,3,01112.230,02000.000,-1000.000,0x0007
WLS,089,4,01757.236,00068.896
FFIX,089,4,01733.546,00094.475
PRNG,090,0,01807.748,00000.000,00000.000,0x0007,1,00797.447,01000.000,00000.000,0x0007,2,01229.149,01000.000,01000.000,0x0007,3,01112.230,02000.000,-1000.000,0x0007
WLS,090,4,01783.526,00074.064
FFIX,090,4,01739.794,00091.924
PRNG,091,0,01810.746,00000.000,00000.000,0x0007,1,00812.437,01000.000,00000.000,0x0007,2,01232.147,01000.000,01000.000,0x0007,3,01088.246,02000.000,-1000.000,0x0007
WLS,091,4,01809.045,00071.067
FFIX,091,4,01774.420,00081.495
PRNG,092,0,01804.750,00000.000,00000.000,0x0007,1,00818.433,01000.000,00000.000,0x0007,2,01232.147,01000.000,01000.000,0x0004,3,01079.252,02000.000,-1000.000,0x0007
WLS,092,4,01815.061,00068.959
FFIX,092,4,01779.500,00079.928
PRNG,093,0,01840.725,00000.000,00000.000,0x0007,1,00815.435,01000.000,00000.000,0x0007,2,01262.126,01000.000,01000.000,0x0007,3,01094.242,02000.000,-1000.000,0x0007
WLS,093,4,01805.518,00055.272
FFIX,093,4,01781.126,00078.387
PRNG,094,0,01849.719,00000.000,00000.000,0x0007,1,00830.425,01000.000,00000.000,0x0007,2,01238.142,01000.000,01000.000,0x0007,3,01082.250,02000.000,-1000.000,0x0007
WLS,094,4,01847.804,00082.223
FFIX,094,4,01785.293,00078.627
PRNG,095,0,01855.715,00000.000,00000.000,0x0007,1,00860.404,01000.000,00000.000,0x0007,2,01274.117,01000.000,01000.000,0x0007,3,01070.259,02000.000,-1000.000,0x0007
WLS,095,4,01854.311,00057.961
FFIX,095,4,01819.802,00068.294
PRNG,096,0,01855.715,00000.000,00000.000,0x0007,1,00893.381,01000.000,00000.000,0x0007,2,01280.113,01000.000,01000.000,0x0007,3,01079.252,02000.000,-1000.000,0x0007
WLS,096,4,01868.169,00066.633
FFIX,096,4,01822.825,00068.190
PRNG,097,0,01888.692,00000.000,00000.000,0x0007,1,00887.385,01000.000,00000.000,0x0007,2,01280.113,01000.000,01000.000,0x0007,3,01079.252,02000.000,-1000.000,0x0007
WLS,097,4,01887.322,00074.972
FFIX,097,4,01855.074,00071.581
PRNG,098,0,01933.661,00000.000,00000.000,0x0007,1,00908.371,01000.000,00000.000,0x0007,2,01304.097,01000.000,01000.000,0x0007,3,01076.254,02000.000,-1000.000,0x0007
WLS,098,4,01919.132,00073.500
FFIX,098,4,01859.077,00071.701
PRNG,099,0,01924.667,00000.000,00000.000,0x0007,1,00923.360,01000.000,00000.000,0x0007,2,01319.086,01000.000,01000.000,0x0007,3,01061.265,02000.000,-1000.000,0x0007
WLS,099,4,01921.890,00057.591
FFIX,099,4,01890.484,00064.646
PRNG,100,0,01948.650,00000.000,00000.000,0x0007,1,00959.335,01000.000,00000.000,0x0007,2,01349.066,01000.000,01000.000,0x0007,3,01049.273,02000.000,-1000.000,0x0007
WLS,100,4,01951.303,00046.285
FFIX,100,4,01898.086,00062.351
