WLS,067,4,00672.328,00002.300
FFIX,067,4,00635.028,00040.280
PRNG,068,0,00680.528,00000.000,00000.000,0x0007,1,00311.784,01000.000,00000.000,0x0007,2,01040.279,01000.000,01000.000,0x0007,3,01648.858,02000.000,-1000.000,0x0007
WLS,068,4,00684.786,00003.329
FFIX,068,4,00659.907,00021.805
PRNG,069,0,00680.528,00000.000,00000.000,0x0007,1,00320.777,01000.000,00000.000,0x0007,2,01031.286,01000.000,01000.000,0x0007,3,01636.866,02000.000,-1000.000,0x0007
WLS,069,4,00684.812,00003.669
FFIX,069,4,00661.464,00020.671
PRNG,070,0,00698.516,00000.000,00000.000,0x0007,1,00314.782,01000.000,00000.000,0x0007,2,01040.279,01000.000,01000.000,0x0007,3,01639.864,02000.000,-1000.000,0x0007
WLS,070,4,00695.136,00002.268
FFIX,070,4,00663.568,00019.521
PRNG,071,0,00698.516,00000.000,00000.000,0x0007,1,00296.794,01000.000,00000.000,0x0007,2,01049.273,01000.000,01000.000,0x0007,3,01597.893,02000.000,-1000.000,0x0007
WLS,071,4,00706.041,-0026.969
FFIX,071,4,00666.223,00016.615
PRNG,072,0,00707.510,00000.000,00000.000,0x0007,1,00275.809,01000.000,00000.000,0x0007,2,01070.259,01000.000,01000.000,0x0007,3,01609.885,02000.000,-1000.000,0x0007
WLS,072,4,00713.761,-0032.129
FFIX,072,4,00669.194,00013.569
PRNG,073,0,00728.495,00000.000,00000.000,0x0007,1,00254.823,01000.000,00000.000,0x0007,2,01058.267,01000.000,01000.000,0x0007,3,01600.891,02000.000,-1000.000,0x0007
WLS,073,4,00734.210,-0023.489
FFIX,073,4,00673.257,00011.253
PRNG,074,0,00752.479,00000.000,00000.000,0x0007,1,00281.804,01000.000,00000.000,0x0007,2,01064.263,01000.000,01000.000,0x0007,3,01570.912,02000.000,-1000.000,0x0007
WLS,074,4,00742.960,-0041.474
FFIX,074,4,00677.614,00007.957
PRNG,075,0,00743.485,00000.000,00000.000,0x0007,1,00239.833,01000.000,00000.000,0x0007,2,01100.238,01000.000,01000.000,0x0007,3,01549.927,02000.000,-1000.000,0x0007
WLS,075,4,00752.174,-0074.701
FFIX,075,4,00682.274,00002.791
PRNG,076,0,00764.470,00000.000,00000.000,0x0007,1,00242.831,01000.000,00000.000,0x0007,2,01076.254,01000.000,01000.000,0x0007,3,01552.924,02000.000,-1000.000,0x0007
WLS,076,4,00763.806,-0053.890
FFIX,076,4,00702.657,-0011.379
PRNG,077,0,00767.468,00000.000,00000.000,0x0007,1,00221.846,01000.000,00000.000,0x0007,2,01118.225,01000.000,01000.000,0x0007,3,01516.949,02000.000,-1000.000,0x0007
WLS,077,4,00775.865,-0097.030
FFIX,077,4,00707.232,-0016.732
PRNG,078,0,00776.462,00000.000,00000.000,0x0007,1,00221.846,01000.000,00000.000,0x0007,2,01112.230,01000.000,01000.000,0x0007,3,01516.949,02000.000,-1000.000,0x0007
WLS,078,4,00781.171,-0091.815
FFIX,078,4,00711.854,-0021.425
PRNG,079,0,00797.447,00000.000,00000.000,0x0007,1,00206.856,01000.000,00000.000,0x0007,2,01103.236,01000.000,01000.000,0x0007,3,01534.937,02000.000,-1000.000,0x0007
WLS,079,4,00794.909,-0069.532
FFIX,079,4,00717.045,-0024.431
PRNG,080,0,00788.454,00000.000,00000.000,0x0007,1,00203.858,01000.000,00000.000,0x0007,2,01094.242,01000.000,01000.000,0x0007,3,01504.958,02000.000,-1000.000,0x0007
WLS,080,4,00796.659,-0082.578
FFIX,080,4,00736.948,-0038.968
PRNG,081,0,00809.439,00000.000,00000.000,0x0007,1,00197.863,01000.000,00000.000,0x0007,2,01106.234,01000.000,01000.000,0x0007,3,01498.962,02000.000,-1000.000,0x0007
WLS,081,4,00810.774,-0087.857
FFIX,081,4,00741.562,-0042.024
PRNG,082,0,00836.420,00000.000,00000.000,0x0007,1,00206.856,01000.000,00000.000,0x0007,2,01112.230,01000.000,01000.000,0x0007,3,01495.964,02000.000,-1000.000,0x0007
WLS,082,4,00823.152,-0089.817
FFIX,082,4,00782.357,-0065.920
PRNG,083,0,00830.425,00000.000,00000.000,0x0007,1,00173.879,01000.000,00000.000,0x0007,2,01112.230,01000.000,01000.000,0x0007,3,01465.985,02000.000,-1000.000,0x0007
WLS,083,4,00836.503,-0100.916
FFIX,083,4,00785.741,-0068.108
PRNG,084,0,00845.414,00000.000,00000.000,0x0007,1,00194.865,01000.000,00000.000,0x0007,2,01127.219,01000.000,01000.000,0x0007,3,01456.991,02000.000,-1000.000,0x0007
WLS,084,4,00839.749,-0116.497
FFIX,084,4,00812.745,-0092.302
PRNG,085,0,00839.418,00000.000,00000.000,0x0007,1,00197.863,01000.000,00000.000,0x0007,2,01091.244,01000.000,01000.000,0x0007,3,01468.983,02000.000,-1000.000,0x0007
WLS,085,4,00833.788,-0091.706
FFIX,085,4,00814.060,-0092.265
PRNG,086,0,00860.404,00000.000,00000.000,0x0007,1,00179.875,01000.000,00000.000,0x0007,2,01100.238,01000.000,01000.000,0x0007,3,01465.985,02000.000,-1000.000,0x0007
WLS,086,4,00851.666,-0090.431
FFIX,086,4,00823.462,-0091.807
PRNG,087,0,00866.400,00000.000,00000.000,0x0007,1,00173.879,01000.000,00000.000,0x0007,2,01109.232,01000.000,01000.000,0x0007,3,01442.001,02000.000,-1000.000,0x0007
WLS,087,4,00862.165,-0106.722
FFIX,087,4,00833.137,-0095.535
PRNG,088,0,00887.385,00000.000,00000.000,0x0007,1,00146.898,01000.000,00000.000,0x0007,2,01112.230,01000.000,01000.000,0x0007,3,01433.007,02000.000,-1000.000,0x0007
WLS,088,4,00884.724,-0101.901
FFIX,088,4,00839.586,-0096.331
PRNG,089,0,00878.391,00000.000,00000.000,0x0007,1,00152.894,01000.000,00000.000,0x0007,2,01112.230,01000.000,01000.000,0x0007,3,01439.003,02000.000,-1000.000,0x0007
WLS,089,4,00876.257,-0101.894
FFIX,089,4,00844.169,-0097.027
PRNG,090,0,00923.360,00000.000,00000.000,0x0007,1,00140.902,01000.000,00000.000,0x0007,2,01109.232,01000.000,01000.000,0x0007,3,01442.001,02000.000,-1000.000,0x0007
WLS,090,4,00905.082,-0086.991
FFIX,090,4,00859.398,-0094.518
PRNG,091,0,00926.358,00000.000,00000.000,0x0007,1,00131.908,01000.000,00000.000,0x0007,2,01097.240,01000.000,01000.000,0x0007,3,01418.018,02000.000,-1000.000,0x0007
WLS,091,4,00916.048,-0091.841
FFIX,091,4,00873.560,-0093.848
PRNG,092,0,00917.364,00000.000,00000.000,0x0007,1,00113.921,01000.000,00000.000,0x0007,2,01076.254,01000.000,01000.000,0x0007,3,01415.020,02000.000,-1000.000,0x0007
WLS,092,4,00917.230,-0080.410
FFIX,092,4,00884.478,-0090.489
PRNG,093,0,00947.344,00000.000,00000.000,0x0007,1,00086.939,01000.000,00000.000,0x0007,2,01085.248,01000.000,01000.000,0x0007,3,01433.007,02000.000,-1000.000,0x0007
WLS,093,4,00938.193,-0061.088
FFIX,093,4,00887.835,-0088.651
PRNG,094,0,00950.342,00000.000,00000.000,0x0007,1,00071.950,01000.000,00000.000,0x0007,2,01040.279,01000.000,01000.000,0x0007,3,01424.014,02000.000,-1000.000,0x0007
WLS,094,4,00946.789,-0041.000
FFIX,094,4,00902.573,-0076.738
PRNG,095,0,00950.342,00000.000,00000.000,0x0007,1,00071.950,01000.000,00000.000,0x0007,2,01055.269,01000.000,01000.000,0x0007,3,01418.018,02000.000,-1000.000,0x0007
WLS,095,4,00948.527,-0051.210
FFIX,095,4,00925.550,-0063.974
PRNG,096,0,00938.350,00000.000,00000.000,0x0007,1,00074.948,01000.000,00000.000,0x0007,2,01037.281,01000.000,01000.000,0x0007,3,01430.010,02000.000,-1000.000,0x0007
WLS,096,4,00937.650,-0038.947
FFIX,096,4,00928.575,-0057.717
PRNG,097,0,00962.333,00000.000,00000.000,0x0007,1,00032.977,01000.000,00000.000,0x0007,2,01010.300,01000.000,01000.000,0x0007,3,01433.007,02000.000,-1000.000,0x0007
WLS,097,4,00964.655,-0009.444
FFIX,097,4,00937.595,-0045.649
PRNG,098,0,00992.313,00000.000,00000.000,0x0007,1,00017.987,01000.000,00000.000,0x0007,2,01004.304,01000.000,01000.000,0x0007,3,01436.005,02000.000,-1000.000,0x0007
WLS,098,4,00986.388,00003.724
FFIX,098,4,00949.794,-0033.306
PRNG,099,0,00968.329,00000.000,00000.000,0x0007,1,-0002.997,01000.000,00000.000,0x0007,2,00992.313,01000.000,01000.000,0x0007,3,01427.012,02000.000,-1000.000,0x0007
WLS,099,4,00982.427,00002.388
FFIX,099,4,00951.833,-0031.075
PRNG,100,0,00989.315,00000.000,00000.000,0x0007,1,00000.000,01000.000,00000.000,0x0007,2,00989.315,01000.000,01000.000,0x0007,3,01409.024,02000.000,-1000.000,0x0007
WLS,100,4,00996.641,00003.348
FFIX,100,4,00963.035,-0022.469
